paymentId,bookingId,amount,paymentMethod,paymentDate,statusId
3930,3930,140.59,Bank Transfer,2025-10-30 12:36:09.717520,18
3931,3931,732.34,PayPal,2024-12-15 08:36:09.717520,19
3932,3932,513.79,Bank Transfer,2025-02-04 13:36:09.717520,18
3933,3933,784.1,Bank Transfer,2025-11-07 09:36:09.717520,18
3934,3934,99.71,PayPal,2025-05-05 22:36:09.717520,18
3935,3935,187.21,PayPal,2025-03-22 04:36:09.717520,18
3936,3936,457.78,Crypto,2025-02-24 20:36:09.717520,18
3937,3937,106.43,PayPal,2025-10-16 09:36:09.717520,18
3938,3938,117.93,Crypto,2025-06-19 09:36:09.717520,18
3939,3939,271.4,PayPal,2025-10-29 12:36:09.717520,18
3940,3940,462.38,PayPal,2025-04-06 16:36:09.717520,18
3941,3941,122.32,Credit Card,2025-10-12 17:36:09.717520,18
3942,3942,677.58,Credit Card,2025-04-02 03:36:09.717520,18
3943,3943,335.58,PayPal,2025-11-26 13:36:09.717520,18
3944,3944,418.58,Bank Transfer,2025-10-08 14:36:09.717520,18
3945,3945,241.73,Bank Transfer,2025-07-31 10:36:09.717520,18
3946,3946,654.74,Bank Transfer,2025-05-30 19:36:09.717520,18
3947,3947,594.81,PayPal,2025-01-16 05:36:09.717520,18
3948,3948,625.55,Bank Transfer,2025-06-23 09:36:09.717520,18
3949,3949,454.51,Credit Card,2025-07-24 10:36:09.717520,18
3950,3950,714.8,Credit Card,2025-08-13 02:36:09.717520,21
3951,3951,524.92,Credit Card,2025-03-14 00:36:09.717520,18
3952,3952,663.75,Credit Card,2025-02-04 03:36:09.717520,18
3953,3953,606.71,Bank Transfer,2025-09-10 07:36:09.717520,18
3954,3954,285.87,Bank Transfer,2025-09-15 19:36:09.717520,18
3955,3955,286.86,PayPal,2025-08-13 01:36:09.717520,18
3956,3956,508.9,Credit Card,2025-11-29 03:36:09.717520,18
3957,3957,67.59,Credit Card,2025-06-26 11:36:09.717520,18
3958,3958,246.42,PayPal,2025-04-13 19:36:09.717520,18
3959,3959,642.43,Bank Transfer,2025-02-18 17:36:09.717520,18
3960,3960,306.12,Bank Transfer,2025-10-23 08:36:09.717520,18
3961,3961,89.52,Crypto,2025-02-18 07:36:09.717520,18
3962,3962,786.38,Credit Card,2025-11-07 02:36:09.717520,18
3963,3963,637.08,Crypto,2025-05-31 13:36:09.717520,18
3964,3964,710.41,Crypto,2025-10-14 04:36:09.717520,18
3965,3965,276.94,Credit Card,2025-06-20 09:36:09.717520,18
3966,3966,741.94,Credit Card,2025-04-06 08:36:09.717520,18
3967,3967,576.78,PayPal,2024-12-29 12:36:09.717520,18
3968,3968,773.42,Bank Transfer,2025-01-23 10:36:09.717520,18
3969,3969,734.64,PayPal,2025-09-13 17:36:09.717520,18
3970,3970,201.48,Crypto,2025-02-14 11:36:09.717520,18
3971,3971,623.62,Crypto,2025-06-15 17:36:09.717520,18
3972,3972,255.57,Bank Transfer,2025-04-27 20:36:09.717520,18
3973,3973,706.15,PayPal,2025-08-01 16:36:09.717520,18
3974,3974,526.85,Bank Transfer,2025-04-21 18:36:09.717520,18
3975,3975,394.52,PayPal,2025-09-19 05:36:09.717520,18
3976,3976,588.09,PayPal,2025-01-16 16:36:09.717520,18
3977,3977,341.02,Crypto,2025-01-09 07:36:09.717520,18
3978,3978,542.44,Credit Card,2025-07-08 19:36:09.717520,18
3979,3979,584.36,PayPal,2025-06-13 17:36:09.717520,18
3980,3980,515.74,Credit Card,2025-07-20 05:36:09.717520,18
3981,3981,93.47,PayPal,2025-08-02 01:36:09.717520,18
3982,3982,588.3,Bank Transfer,2025-02-26 16:36:09.717520,18
3983,3983,565.02,Credit Card,2025-10-17 07:36:09.717520,18
3984,3984,118.72,PayPal,2025-11-06 05:36:09.717520,18
3985,3985,375.81,Crypto,2025-03-14 12:36:09.717520,18
3986,3986,589.73,Bank Transfer,2025-10-16 01:36:09.717520,18
3987,3987,313.52,Credit Card,2025-07-23 16:36:09.717520,18
3988,3988,255.58,Crypto,2025-03-23 05:36:09.717520,21
3989,3989,445.59,Credit Card,2025-08-07 02:36:09.717520,18
3990,3990,263.28,Credit Card,2025-03-06 03:36:09.717520,20
3991,3991,397.82,PayPal,2024-12-16 16:36:09.717520,18
3992,3992,231.06,Bank Transfer,2025-08-30 08:36:09.717520,21
3993,3993,502.03,Credit Card,2025-06-01 15:36:09.717520,18
3994,3994,441.87,Crypto,2025-10-21 13:36:09.717520,18
3995,3995,128.19,Bank Transfer,2025-01-31 03:36:09.717520,18
3996,3996,311.34,Crypto,2025-05-09 00:36:09.717520,18
3997,3997,407.58,Crypto,2025-09-24 13:36:09.717520,22
3998,3998,147.98,PayPal,2025-02-13 08:36:09.717520,18
3999,3999,249.46,PayPal,2025-05-30 11:36:09.717520,18
4000,4000,245.93,Crypto,2025-06-11 20:36:09.717520,18
4001,4001,350.7,Crypto,2025-07-23 09:36:09.717520,18
4002,4002,494.54,Credit Card,2025-02-10 19:36:09.717520,18
4003,4003,235.65,Crypto,2025-05-08 10:36:09.717520,18
4004,4004,245.41,PayPal,2025-06-26 07:36:09.717520,21
4005,4005,315.84,Credit Card,2025-05-09 14:36:09.717520,18
4006,4006,413.52,Crypto,2025-05-29 21:36:09.717520,18
4007,4007,136.27,Bank Transfer,2025-05-21 00:36:09.717520,18
4008,4008,376.78,Bank Transfer,2025-05-14 01:36:09.717520,18
4009,4009,504.99,Bank Transfer,2025-10-01 01:36:09.717520,18
4010,4010,145.1,Crypto,2025-07-07 19:36:09.717520,18
4011,4011,709.97,Credit Card,2025-01-10 01:36:09.717520,18
4012,4012,283.55,PayPal,2025-06-03 19:36:09.717520,18
4013,4013,74.45,PayPal,2025-05-16 07:36:09.717520,18
4014,4014,522.02,Crypto,2025-07-29 04:36:09.717520,18
4015,4015,261.3,Bank Transfer,2025-01-27 10:36:09.717520,18
4016,4016,105.11,Crypto,2025-11-11 03:36:09.717520,18
4017,4017,535.38,PayPal,2025-05-11 09:36:09.717520,18
4018,4018,560.86,Bank Transfer,2025-09-13 13:36:09.717520,21
4019,4019,734.11,Crypto,2025-04-24 01:36:09.717520,18
4020,4020,174.93,Credit Card,2025-05-19 22:36:09.717520,18
4021,4021,503.77,PayPal,2025-03-24 14:36:09.717520,18
4022,4022,570.9,Credit Card,2025-05-07 15:36:09.717520,18
4023,4023,666.07,Credit Card,2025-10-05 05:36:09.717520,21
4024,4024,746.6,Credit Card,2025-11-26 21:36:09.717520,18
4025,4025,183.81,Crypto,2025-03-27 19:36:09.717520,18
4026,4026,323.79,Credit Card,2024-12-11 07:36:09.717520,18
4027,4027,55.2,Crypto,2025-02-15 09:36:09.717520,18
4028,4028,453.56,Credit Card,2025-07-06 09:36:09.717520,18
4029,4029,522.22,Bank Transfer,2025-03-23 08:36:09.717520,18
4030,4030,57.56,Crypto,2025-08-25 16:36:09.717520,18
4031,4031,478.33,PayPal,2025-04-08 18:36:09.717520,18
4032,4032,333.85,Crypto,2025-09-20 21:36:09.717520,18
4033,4033,101.82,Crypto,2025-08-05 09:36:09.717520,18
4034,4034,51.96,Bank Transfer,2025-08-25 02:36:09.717520,18
4035,4035,514.74,Crypto,2025-05-24 21:36:09.717520,18
4036,4036,546.65,Crypto,2025-02-05 02:36:09.717520,18
4037,4037,487.81,Credit Card,2025-04-24 03:36:09.717520,18
4038,4038,533.65,Credit Card,2025-01-03 15:36:09.717520,18
4039,4039,89.76,PayPal,2024-12-29 16:36:09.717520,18
4040,4040,322.43,Bank Transfer,2025-02-10 01:36:09.717520,18
4041,4041,246.91,Bank Transfer,2025-06-22 04:36:09.717520,18
4042,4042,715.61,PayPal,2025-03-08 02:36:09.717520,18
4043,4043,770.02,Bank Transfer,2024-12-04 06:36:09.717520,18
4044,4044,490.26,Bank Transfer,2025-09-22 00:36:09.717520,18
4045,4045,785.53,Crypto,2025-11-29 05:36:09.717520,18
4046,4046,371.45,Crypto,2025-11-23 01:36:09.717520,18
4047,4047,190.33,PayPal,2025-01-08 18:36:09.717520,21
4048,4048,256.13,Bank Transfer,2024-12-25 03:36:09.717520,18
4049,4049,404.9,PayPal,2025-06-28 12:36:09.717520,18
4050,4050,452.03,PayPal,2025-04-07 09:36:09.717520,22
4051,4051,482.24,PayPal,2025-04-17 22:36:09.717520,18
4052,4052,309.95,Credit Card,2025-05-06 13:36:09.717520,18
4053,4053,790.47,PayPal,2025-08-18 20:36:09.717520,18
4054,4054,651.62,PayPal,2025-09-04 20:36:09.717520,18
4055,4055,773.32,Bank Transfer,2025-11-29 11:36:09.717520,21
4056,4056,564.21,PayPal,2025-09-24 20:36:09.717520,18
4057,4057,795.84,Crypto,2025-11-07 19:36:09.717520,18
4058,4058,576.65,PayPal,2025-07-26 20:36:09.717520,18
4059,4059,51.08,PayPal,2025-03-19 15:36:09.717520,18
4060,4060,635.3,Crypto,2025-06-07 23:36:09.717520,18
4061,4061,270.05,Crypto,2025-04-24 13:36:09.717520,18
4062,4062,53.5,Credit Card,2025-05-24 17:36:09.717520,18
4063,4063,728.11,Crypto,2025-03-13 21:36:09.717520,18
4064,4064,656.61,Crypto,2025-03-29 20:36:09.717520,18
4065,4065,413.3,PayPal,2025-06-26 08:36:09.717520,18
4066,4066,299.98,Bank Transfer,2024-12-06 16:36:09.717520,18
4067,4067,693.99,Crypto,2025-06-28 06:36:09.717520,18
4068,4068,530.71,Bank Transfer,2025-07-10 10:36:09.717520,18
4069,4069,664.98,Credit Card,2025-07-08 16:36:09.717520,21
4070,4070,61.56,Crypto,2025-05-29 06:36:09.717520,18
4071,4071,211.1,Crypto,2025-04-24 05:36:09.717520,18
4072,4072,333.61,PayPal,2025-03-01 05:36:09.717520,18
4073,4073,298.9,Credit Card,2025-04-14 05:36:09.717520,17
4074,4074,68.35,Crypto,2025-04-20 22:36:09.717520,18
4075,4075,443.86,Crypto,2025-02-06 16:36:09.717520,18
4076,4076,218.12,Bank Transfer,2025-09-24 17:36:09.717520,19
4077,4077,353.91,PayPal,2025-07-22 13:36:09.717520,18
4078,4078,383.54,PayPal,2025-02-08 18:36:09.717520,18
4079,4079,265.87,PayPal,2025-07-15 07:36:09.717520,18
4080,4080,328.91,Crypto,2025-09-08 07:36:09.717520,18
4081,4081,411.79,Bank Transfer,2025-08-03 02:36:09.717520,18
4082,4082,689.56,Credit Card,2025-04-14 15:36:09.717520,18
4083,4083,198.37,Credit Card,2025-03-06 09:36:09.717520,18
4084,4084,294.27,Crypto,2025-09-04 05:36:09.717520,18
4085,4085,548.88,Bank Transfer,2025-11-14 15:36:09.717520,18
4086,4086,512.0,Crypto,2025-01-04 10:36:09.717520,18
4087,4087,110.74,Bank Transfer,2025-09-26 23:36:09.717520,18
4088,4088,270.88,Crypto,2025-08-31 08:36:09.717520,18
4089,4089,699.55,Bank Transfer,2025-02-13 18:36:09.717520,18
4090,4090,796.08,Credit Card,2025-09-20 20:36:09.717520,18
4091,4091,239.67,PayPal,2025-01-14 10:36:09.717520,18
4092,4092,572.93,PayPal,2025-07-24 21:36:09.717520,18
4093,4093,111.12,Credit Card,2025-09-09 23:36:09.717520,18
4094,4094,653.88,Bank Transfer,2025-01-07 04:36:09.717520,18
4095,4095,454.75,Bank Transfer,2025-11-22 18:36:09.717520,18
4096,4096,171.92,Crypto,2025-02-17 19:36:09.717520,18
4097,4097,530.15,Credit Card,2025-06-02 01:36:09.717520,18
4098,4098,150.62,Crypto,2025-01-22 02:36:09.717520,18
4099,4099,274.39,Bank Transfer,2025-06-18 20:36:09.717520,18
4100,4100,515.88,PayPal,2025-07-21 01:36:09.717520,22
4101,4101,330.75,Credit Card,2025-04-28 21:36:09.717520,18
4102,4102,220.36,Credit Card,2025-06-12 20:36:09.717520,18
4103,4103,635.97,Credit Card,2025-10-27 13:36:09.717520,18
4104,4104,602.43,Credit Card,2025-03-13 06:36:09.717520,22
4105,4105,658.18,Crypto,2025-03-11 16:36:09.717520,18
4106,4106,289.44,Crypto,2025-07-14 23:36:09.717520,18
4107,4107,658.22,PayPal,2025-08-20 10:36:09.717520,18
4108,4108,732.8,PayPal,2025-04-20 06:36:09.717520,18
4109,4109,150.35,Bank Transfer,2025-06-11 15:36:09.717520,18
4110,4110,525.46,Bank Transfer,2025-05-27 21:36:09.717520,18
4111,4111,52.16,Crypto,2025-11-15 16:36:09.717520,18
4112,4112,255.35,Bank Transfer,2025-07-08 01:36:09.717520,18
4113,4113,537.16,Crypto,2025-10-06 05:36:09.717520,18
4114,4114,348.56,PayPal,2025-03-05 03:36:09.717520,18
4115,4115,78.3,PayPal,2025-02-27 11:36:09.717520,21
4116,4116,251.74,Bank Transfer,2024-12-10 19:36:09.717520,18
4117,4117,406.14,PayPal,2025-09-04 07:36:09.717520,18
4118,4118,82.67,PayPal,2024-12-18 02:36:09.717520,18
4119,4119,88.47,Credit Card,2025-10-01 00:36:09.717520,17
4120,4120,541.35,Crypto,2025-06-29 05:36:09.717520,18
4121,4121,745.7,Credit Card,2025-05-13 09:36:09.717520,18
4122,4122,721.15,Credit Card,2025-07-13 12:36:09.717520,18
4123,4123,249.76,Bank Transfer,2025-06-30 01:36:09.717520,18
4124,4124,322.84,Credit Card,2025-03-03 23:36:09.717520,21
4125,4125,76.82,Credit Card,2025-11-07 15:36:09.717520,18
4126,4126,324.49,Credit Card,2025-11-10 11:36:09.717520,18
4127,4127,444.36,Credit Card,2025-01-24 19:36:09.717520,18
4128,4128,272.82,PayPal,2025-04-21 00:36:09.717520,18
4129,4129,587.43,Bank Transfer,2025-02-19 19:36:09.717520,18
4130,4130,395.64,Bank Transfer,2025-02-17 16:36:09.717520,18
4131,4131,57.53,Crypto,2025-01-11 17:36:09.717520,18
4132,4132,391.24,Crypto,2025-01-28 22:36:09.717520,18
4133,4133,310.26,Bank Transfer,2025-07-13 07:36:09.717520,18
4134,4134,534.14,Bank Transfer,2025-05-04 10:36:09.717520,18
4135,4135,699.01,Crypto,2025-08-31 13:36:09.717520,18
4136,4136,81.6,Bank Transfer,2025-06-18 22:36:09.717520,18
4137,4137,480.62,PayPal,2025-11-09 23:36:09.717520,18
4138,4138,604.24,Bank Transfer,2025-09-20 04:36:09.717520,18
4139,4139,621.33,Bank Transfer,2025-10-24 11:36:09.717520,18
4140,4140,460.69,Bank Transfer,2025-05-18 23:36:09.717520,18
4141,4141,465.33,Credit Card,2025-06-25 22:36:09.717520,18
4142,4142,586.83,PayPal,2025-07-13 07:36:09.717520,18
4143,4143,159.23,Crypto,2025-03-04 09:36:09.717520,18
4144,4144,161.5,Crypto,2025-02-12 17:36:09.717520,18
4145,4145,122.38,PayPal,2025-05-09 08:36:09.717520,22
4146,4146,248.57,Credit Card,2025-10-09 19:36:09.717520,20
4147,4147,585.61,Credit Card,2025-08-06 23:36:09.717520,18
4148,4148,779.88,Credit Card,2025-11-23 14:36:09.717520,18
4149,4149,491.29,Credit Card,2025-06-27 07:36:09.717520,18
4150,4150,92.0,PayPal,2025-11-22 02:36:09.717520,20
4151,4151,485.02,PayPal,2025-11-24 07:36:09.717520,17
4152,4152,463.87,PayPal,2024-12-29 21:36:09.717520,18
4153,4153,344.08,Credit Card,2024-12-13 18:36:09.717520,18
4154,4154,732.42,Credit Card,2024-12-04 07:36:09.717520,20
4155,4155,417.41,Bank Transfer,2025-02-22 01:36:09.717520,18
4156,4156,290.94,Bank Transfer,2025-03-06 19:36:09.717520,18
4157,4157,698.72,Crypto,2025-03-02 01:36:09.717520,18
4158,4158,195.68,PayPal,2025-03-31 08:36:09.717520,18
4159,4159,495.51,Crypto,2025-11-19 18:36:09.717520,18
4160,4160,197.6,Crypto,2025-09-17 07:36:09.717520,18
4161,4161,213.1,Bank Transfer,2025-09-01 21:36:09.717520,18
4162,4162,561.23,Crypto,2025-07-14 07:36:09.717520,18
4163,4163,799.0,PayPal,2025-09-10 17:36:09.717520,18
4164,4164,189.14,PayPal,2025-06-16 20:36:09.717520,18
4165,4165,556.51,PayPal,2025-08-07 16:36:09.717520,18
4166,4166,728.79,PayPal,2025-05-23 12:36:09.717520,18
4167,4167,570.6,PayPal,2025-06-24 19:36:09.717520,18
4168,4168,258.75,PayPal,2025-07-14 01:36:09.717520,18
4169,4169,205.42,PayPal,2025-01-08 09:36:09.717520,18
4170,4170,598.52,PayPal,2025-02-19 23:36:09.717520,18
4171,4171,305.21,Credit Card,2025-01-20 15:36:09.717520,18
4172,4172,309.02,Crypto,2025-03-25 21:36:09.717520,18
4173,4173,60.51,Crypto,2025-10-06 23:36:09.717520,18
4174,4174,502.25,Bank Transfer,2025-05-17 01:36:09.717520,18
4175,4175,263.85,PayPal,2025-08-05 08:36:09.717520,18
4176,4176,251.66,PayPal,2025-10-19 18:36:09.717520,20
4177,4177,467.0,Crypto,2024-12-05 19:36:09.717520,18
4178,4178,609.71,Bank Transfer,2025-01-21 11:36:09.717520,18
4179,4179,719.23,PayPal,2025-01-09 23:36:09.717520,18
4180,4180,604.15,Crypto,2025-06-30 03:36:09.717520,18
4181,4181,544.79,Bank Transfer,2025-01-28 19:36:09.717520,18
4182,4182,762.25,Credit Card,2025-08-31 19:36:09.717520,18
4183,4183,236.27,Bank Transfer,2025-11-06 11:36:09.717520,18
4184,4184,619.8,Bank Transfer,2025-02-18 10:36:09.717520,18
4185,4185,155.17,Credit Card,2025-06-25 05:36:09.717520,18
4186,4186,701.36,Credit Card,2025-05-31 10:36:09.717520,18
4187,4187,308.92,Crypto,2025-07-19 19:36:09.717520,18
4188,4188,301.36,Credit Card,2025-09-17 05:36:09.717520,18
4189,4189,230.58,Bank Transfer,2025-04-21 17:36:09.717520,18
4190,4190,172.57,Crypto,2025-07-17 03:36:09.717520,18
4191,4191,461.77,Credit Card,2025-10-09 02:36:09.717520,18
4192,4192,172.49,Crypto,2025-10-13 09:36:09.717520,18
4193,4193,787.0,Credit Card,2025-07-15 20:36:09.717520,18
4194,4194,598.8,Crypto,2025-09-16 00:36:09.717520,18
4195,4195,328.94,PayPal,2025-05-08 02:36:09.717520,18
4196,4196,604.17,Credit Card,2025-06-02 04:36:09.717520,18
4197,4197,69.14,Bank Transfer,2025-06-28 03:36:09.717520,18
4198,4198,379.49,Crypto,2025-10-10 18:36:09.717520,20
4199,4199,799.39,Crypto,2025-07-25 03:36:09.717520,18
4200,4200,266.87,PayPal,2025-10-21 13:36:09.717520,18
4201,4201,80.08,PayPal,2025-08-31 04:36:09.717520,18
4202,4202,650.54,Bank Transfer,2025-09-28 10:36:09.717520,22
4203,4203,595.96,Bank Transfer,2024-12-06 12:36:09.717520,20
4204,4204,361.44,PayPal,2025-06-22 06:36:09.717520,18
4205,4205,250.46,Crypto,2024-12-19 05:36:09.717520,21
4206,4206,352.35,Bank Transfer,2025-06-22 17:36:09.717520,18
4207,4207,748.5,Bank Transfer,2024-12-31 20:36:09.717520,18
4208,4208,633.83,Credit Card,2025-09-01 12:36:09.717520,18
4209,4209,138.11,Credit Card,2025-03-23 18:36:09.717520,18
4210,4210,205.85,Credit Card,2025-09-12 11:36:09.717520,18
4211,4211,344.66,Crypto,2025-08-04 23:36:09.717520,18
4212,4212,765.33,Credit Card,2025-04-03 20:36:09.717520,18
4213,4213,141.11,Bank Transfer,2025-01-24 11:36:09.717520,21
4214,4214,159.22,Credit Card,2025-02-16 08:36:09.717520,18
4215,4215,290.66,Bank Transfer,2024-12-02 23:36:09.717520,18
4216,4216,589.41,PayPal,2025-06-19 21:36:09.717520,21
4217,4217,288.2,Bank Transfer,2025-10-01 23:36:09.717520,18
4218,4218,554.11,PayPal,2025-06-04 00:36:09.717520,22
4219,4219,636.6,Bank Transfer,2025-09-17 06:36:09.717520,18
4220,4220,658.5,Crypto,2025-05-01 23:36:09.717520,18
4221,4221,756.12,Crypto,2025-08-03 14:36:09.717520,18
4222,4222,437.26,Crypto,2025-08-01 01:36:09.717520,18
4223,4223,301.57,Credit Card,2025-01-30 06:36:09.717520,18
4224,4224,650.39,PayPal,2025-11-20 10:36:09.717520,18
4225,4225,665.62,Crypto,2025-05-02 00:36:09.717520,18
4226,4226,409.4,Bank Transfer,2025-10-06 21:36:09.717520,18
4227,4227,679.89,Bank Transfer,2025-04-20 14:36:09.717520,18
4228,4228,102.55,PayPal,2025-06-25 19:36:09.717520,18
4229,4229,161.31,Credit Card,2025-02-11 03:36:09.717520,18
4230,4230,423.26,Crypto,2025-10-03 12:36:09.717520,18
4231,4231,430.7,Credit Card,2025-07-06 15:36:09.717520,18
4232,4232,238.58,Bank Transfer,2025-10-09 02:36:09.717520,18
4233,4233,112.43,Bank Transfer,2025-10-24 14:36:09.717520,18
4234,4234,482.25,Credit Card,2024-12-16 07:36:09.717520,18
4235,4235,112.92,Credit Card,2025-06-20 06:36:09.717520,18
4236,4236,669.7,Credit Card,2025-10-02 16:36:09.717520,18
4237,4237,559.41,Credit Card,2025-01-19 09:36:09.717520,22
4238,4238,763.33,Credit Card,2025-08-09 08:36:09.717520,18
4239,4239,51.23,Crypto,2025-05-29 19:36:09.717520,18
4240,4240,343.31,Credit Card,2024-12-02 09:36:09.717520,18
4241,4241,221.39,PayPal,2025-03-06 02:36:09.717520,18
4242,4242,83.03,Credit Card,2025-07-30 00:36:09.717520,18
4243,4243,644.03,Crypto,2025-07-27 20:36:09.717520,18
4244,4244,536.45,PayPal,2025-10-25 17:36:09.717520,18
4245,4245,461.3,Crypto,2025-05-15 00:36:09.717520,18
4246,4246,85.97,Bank Transfer,2025-02-27 13:36:09.717520,21
4247,4247,718.35,Credit Card,2025-11-14 07:36:09.717520,18
4248,4248,631.13,Bank Transfer,2025-06-28 13:36:09.717520,18
4249,4249,86.13,PayPal,2025-06-09 06:36:09.717520,18
4250,4250,380.16,Bank Transfer,2025-05-24 05:36:09.717520,18
4251,4251,508.47,Crypto,2025-05-08 12:36:09.717520,18
4252,4252,507.44,Bank Transfer,2025-05-07 12:36:09.717520,22
4253,4253,259.31,Credit Card,2025-03-21 22:36:09.717520,18
4254,4254,299.63,Bank Transfer,2025-08-31 06:36:09.717520,18
4255,4255,669.3,Credit Card,2025-07-27 04:36:09.717520,18
4256,4256,299.3,PayPal,2025-09-21 15:36:09.717520,18
4257,4257,89.33,Credit Card,2025-10-05 03:36:09.717520,18
4258,4258,730.39,PayPal,2025-08-20 20:36:09.717520,18
4259,4259,466.41,Crypto,2025-08-29 19:36:09.717520,18
4260,4260,690.07,PayPal,2025-03-13 04:36:09.717520,18
4261,4261,546.04,Credit Card,2025-10-04 11:36:09.717520,18
4262,4262,50.78,PayPal,2025-08-02 22:36:09.717520,18
4263,4263,621.91,PayPal,2025-09-12 00:36:09.717520,18
4264,4264,136.76,Crypto,2025-09-07 12:36:09.717520,18
4265,4265,685.31,Crypto,2025-09-12 11:36:09.717520,19
4266,4266,482.6,PayPal,2025-03-03 11:36:09.717520,18
4267,4267,135.33,Crypto,2025-05-19 04:36:09.717520,18
4268,4268,710.04,Crypto,2025-03-27 01:36:09.717520,18
4269,4269,217.54,Crypto,2025-01-22 15:36:09.717520,18
4270,4270,375.63,PayPal,2025-07-07 05:36:09.717520,18
4271,4271,149.18,Bank Transfer,2025-06-16 18:36:09.717520,21
4272,4272,177.03,Credit Card,2025-06-11 18:36:09.717520,18
4273,4273,688.57,Credit Card,2025-01-05 17:36:09.717520,18
4274,4274,727.13,Crypto,2025-09-27 11:36:09.717520,18
4275,4275,727.42,Credit Card,2025-07-10 21:36:09.717520,18
4276,4276,784.42,Bank Transfer,2025-10-10 00:36:09.717520,18
4277,4277,182.17,PayPal,2024-12-20 16:36:09.717520,18
4278,4278,638.67,Crypto,2025-05-24 13:36:09.717520,18
4279,4279,552.22,Credit Card,2025-04-01 18:36:09.717520,18
4280,4280,515.36,Crypto,2025-11-25 20:36:09.717520,18
4281,4281,633.44,PayPal,2025-08-26 07:36:09.717520,18
4282,4282,128.52,Crypto,2025-05-02 04:36:09.717520,18
4283,4283,59.77,Crypto,2025-08-22 04:36:09.717520,18
4284,4284,452.91,Credit Card,2025-06-09 14:36:09.717520,18
4285,4285,593.33,Bank Transfer,2025-08-10 07:36:09.717520,18
4286,4286,616.62,Bank Transfer,2025-08-24 15:36:09.717520,18
4287,4287,83.17,Credit Card,2025-09-30 02:36:09.717520,18
4288,4288,426.53,Credit Card,2025-09-26 17:36:09.717520,18
4289,4289,685.65,Credit Card,2025-11-05 06:36:09.717520,18
4290,4290,237.91,Crypto,2025-08-28 07:36:09.717520,18
4291,4291,519.51,Credit Card,2025-07-20 10:36:09.717520,18
4292,4292,195.23,PayPal,2025-09-26 02:36:09.717520,18
4293,4293,442.38,PayPal,2025-05-19 14:36:09.717520,18
4294,4294,153.08,Credit Card,2025-08-13 13:36:09.717520,18
4295,4295,699.34,Bank Transfer,2025-01-24 20:36:09.717520,18
4296,4296,62.49,Crypto,2024-12-16 08:36:09.717520,18
4297,4297,646.95,Crypto,2025-07-11 07:36:09.717520,18
4298,4298,106.78,Credit Card,2025-04-06 20:36:09.717520,18
4299,4299,657.03,Crypto,2025-09-02 08:36:09.717520,18
4300,4300,310.3,Credit Card,2024-12-06 17:36:09.717520,18
4301,4301,278.24,Crypto,2025-02-23 15:36:09.717520,18
4302,4302,67.73,PayPal,2025-06-08 17:36:09.717520,18
4303,4303,496.12,Credit Card,2025-07-05 17:36:09.717520,18
4304,4304,385.43,PayPal,2025-10-19 17:36:09.717520,18
4305,4305,778.85,Crypto,2024-12-11 22:36:09.717520,18
4306,4306,539.23,Crypto,2025-11-10 12:36:09.717520,18
4307,4307,100.97,PayPal,2025-02-01 06:36:09.717520,18
4308,4308,796.32,PayPal,2024-12-06 03:36:09.717520,18
4309,4309,377.55,Crypto,2025-09-20 10:36:09.717520,18
4310,4310,770.55,Credit Card,2025-02-03 14:36:09.717520,18
4311,4311,106.4,Credit Card,2025-01-02 09:36:09.717520,18
4312,4312,608.44,Crypto,2025-01-22 06:36:09.717520,18
4313,4313,702.8,Credit Card,2025-05-17 21:36:09.717520,18
4314,4314,624.42,Credit Card,2025-12-03 22:36:09.717520,18
4315,4315,96.05,Crypto,2025-05-27 04:36:09.717520,18
4316,4316,728.69,Bank Transfer,2025-03-15 23:36:09.717520,18
4317,4317,671.74,PayPal,2025-07-13 23:36:09.717520,18
4318,4318,408.91,Crypto,2025-10-04 07:36:09.717520,18
4319,4319,754.17,Credit Card,2025-04-05 18:36:09.717520,18
4320,4320,714.46,Crypto,2025-05-21 01:36:09.717520,18
4321,4321,363.61,Crypto,2025-06-09 03:36:09.717520,18
4322,4322,477.55,Bank Transfer,2025-04-06 17:36:09.717520,18
4323,4323,390.71,Bank Transfer,2025-06-10 20:36:09.717520,18
4324,4324,634.31,Bank Transfer,2025-06-03 21:36:09.717520,18
4325,4325,503.79,Bank Transfer,2025-06-14 12:36:09.717520,18
4326,4326,542.53,Bank Transfer,2025-02-07 05:36:09.717520,18
4327,4327,692.03,Credit Card,2025-03-05 20:36:09.717520,18
4328,4328,421.16,Crypto,2025-10-01 05:36:09.717520,18
4329,4329,101.05,Bank Transfer,2024-12-04 03:36:09.717520,18
4330,4330,676.12,Crypto,2025-08-25 02:36:09.717520,18
4331,4331,728.53,Bank Transfer,2025-01-07 16:36:09.717520,18
4332,4332,688.47,Crypto,2025-01-24 09:36:09.717520,18
4333,4333,538.58,Crypto,2025-05-16 22:36:09.717520,18
4334,4334,667.23,Crypto,2025-10-24 12:36:09.717520,20
4335,4335,461.84,Credit Card,2025-06-12 12:36:09.717520,20
4336,4336,166.88,Bank Transfer,2024-12-01 21:36:09.717520,18
4337,4337,574.16,Crypto,2025-04-15 16:36:09.717520,22
4338,4338,454.45,Crypto,2025-02-07 03:36:09.717520,21
4339,4339,415.73,Crypto,2025-04-12 18:36:09.717520,18
4340,4340,313.21,PayPal,2025-09-25 04:36:09.717520,18
